courseCode,studyPeriod,academicYear,teacherId,assignedHours,instanceId,reportedHours
1203,4.0,2023-2024,19790708-0041,140.0,I-1583,133.0
1203,4.0,2023-2024,19900119-0104,100.0,I-1583,98.0
1175,4.0,2023-2024,19690917-0022,260.0,I-1584,258.0
1175,4.0,2023-2024,19790708-0041,100.0,I-1584,85.0
1121,1.0,2023-2024,19590129-0004,280.0,I-1585,272.0
1121,1.0,2023-2024,19770224-0058,100.0,I-1585,108.0
1121,1.0,2023-2024,19901108-0087,120.0,I-1585,126.0
1077,2.0,2023-2024,19690513-0015,280.0,I-1586,289.0
1077,2.0,2023-2024,19761024-0034,120.0,I-1586,139.0
1077,2.0,2023-2024,19921208-0097,120.0,I-1586,103.0
1054,4.0,2013-2014,19601021-0018,240.0,I-1587,255.0
1054,4.0,2013-2014,19781217-0053,100.0,I-1587,96.0
1032,2.0,2013-2014,19570826-0012,240.0,I-1588,256.0
1032,2.0,2013-2014,19761024-0034,140.0,I-1588,154.0
1299,3.0,2013-2014,19570615-0011,240.0,I-1589,246.0
1299,3.0,2013-2014,19771013-0040,140.0,I-1589,151.0
1294,2.0,2013-2014,19690408-0009,240.0,I-1590,222.0
1294,2.0,2013-2014,19750906-0032,100.0,I-1590,111.0
1157,4.0,2013-2014,19570826-0012,260.0,I-1591,265.0
1157,4.0,2013-2014,19750906-0032,120.0,I-1591,109.0
1157,4.0,2013-2014,19920828-0070,120.0,I-1591,127.0
1285,3.0,2013-2014,19630126-0001,240.0,I-1592,253.0
1285,3.0,2013-2014,19750102-0059,100.0,I-1592,104.0
1229,3.0,2013-2014,19630126-0001,240.0,I-1593,230.0
1229,3.0,2013-2014,19751018-0039,100.0,I-1593,112.0
1229,3.0,2013-2014,19920602-0073,140.0,I-1593,144.0
1205,4.0,2013-2014,19570828-0008,240.0,I-1594,234.0
1205,4.0,2013-2014,19761020-0044,100.0,I-1594,87.0
1175,3.0,2013-2014,19680712-0028,260.0,I-1595,262.0
1175,3.0,2013-2014,19790717-0045,120.0,I-1595,118.0
1175,3.0,2013-2014,19921123-0108,140.0,I-1595,146.0
1145,2.0,2013-2014,19650303-0019,280.0,I-1596,286.0
1145,2.0,2013-2014,19751018-0039,140.0,I-1596,147.0
1095,4.0,2014-2015,19620424-0026,240.0,I-1597,238.0
1095,4.0,2014-2015,19750512-0043,100.0,I-1597,115.0
1095,4.0,2014-2015,19901108-0087,140.0,I-1597,150.0
1254,2.0,2014-2015,19690917-0022,280.0,I-1598,277.0
1254,2.0,2014-2015,19750331-0036,140.0,I-1598,122.0
1242,1.0,2014-2015,19610623-0005,240.0,I-1599,245.0
1242,1.0,2014-2015,19750705-0033,100.0,I-1599,83.0
1242,1.0,2014-2015,19911025-0091,140.0,I-1599,154.0
1205,1.0,2014-2015,19580515-0017,260.0,I-1600,279.0
1205,1.0,2014-2015,19780815-0047,140.0,I-1600,154.0
1205,1.0,2014-2015,19911025-0091,140.0,I-1600,121.0
1074,3.0,2014-2015,19560612-0010,280.0,I-1601,264.0
1074,3.0,2014-2015,19780424-0057,120.0,I-1601,114.0
1074,3.0,2014-2015,19930221-0139,120.0,I-1601,100.0
1247,2.0,2014-2015,19630126-0001,280.0,I-1602,286.0
1247,2.0,2014-2015,19781217-0053,140.0,I-1602,122.0
1173,4.0,2014-2015,19600905-0003,280.0,I-1603,268.0
1173,4.0,2014-2015,19781217-0053,140.0,I-1603,128.0
1173,4.0,2014-2015,19920602-0073,100.0,I-1603,93.0
1164,4.0,2014-2015,19660630-0020,240.0,I-1604,248.0
1164,4.0,2014-2015,19790717-0045,100.0,I-1604,82.0
1164,4.0,2014-2015,19931231-0099,100.0,I-1604,98.0
1142,3.0,2014-2015,19560812-0016,280.0,I-1605,271.0
1142,3.0,2014-2015,19780815-0047,100.0,I-1605,95.0
1142,3.0,2014-2015,19920504-0093,140.0,I-1605,133.0
1015,4.0,2014-2015,19611219-0014,240.0,I-1606,229.0
1015,4.0,2014-2015,19790702-0038,120.0,I-1606,113.0
1295,4.0,2015-2016,19601021-0018,260.0,I-1607,276.0
1295,4.0,2015-2016,19781217-0053,140.0,I-1607,158.0
1243,4.0,2015-2016,19600529-0021,280.0,I-1608,267.0
1243,4.0,2015-2016,19780317-0052,100.0,I-1608,84.0
1061,3.0,2015-2016,19561222-0030,260.0,I-1609,252.0
1061,3.0,2015-2016,19751018-0039,140.0,I-1609,160.0
1061,3.0,2015-2016,19921123-0108,120.0,I-1609,106.0
1015,3.0,2015-2016,19601021-0018,280.0,I-1610,277.0
1015,3.0,2015-2016,19790702-0038,120.0,I-1610,109.0
1296,3.0,2015-2016,19570615-0011,260.0,I-1611,246.0
1296,3.0,2015-2016,19750906-0032,120.0,I-1611,120.0
1296,3.0,2015-2016,19930326-0132,140.0,I-1611,149.0
1284,2.0,2015-2016,19690917-0022,280.0,I-1612,270.0
1284,2.0,2015-2016,19760108-0050,100.0,I-1612,100.0
1284,2.0,2015-2016,19920828-0070,140.0,I-1612,146.0
1113,1.0,2015-2016,19570615-0011,280.0,I-1613,299.0
1113,1.0,2015-2016,19771013-0040,100.0,I-1613,89.0
1113,1.0,2015-2016,19901026-0111,100.0,I-1613,109.0
1084,3.0,2015-2016,19690408-0009,260.0,I-1614,268.0
1084,3.0,2015-2016,19790426-0049,140.0,I-1614,151.0
1292,1.0,2016-2017,19600814-0002,240.0,I-1615,226.0
1292,1.0,2016-2017,19750705-0033,120.0,I-1615,129.0
1292,1.0,2016-2017,19930508-0061,100.0,I-1615,100.0
1108,1.0,2016-2017,19570826-0012,240.0,I-1616,259.0
1108,1.0,2016-2017,19750512-0043,120.0,I-1616,106.0
1280,1.0,2016-2017,19690917-0022,260.0,I-1617,261.0
1280,1.0,2016-2017,19760524-0046,120.0,I-1617,131.0
1280,1.0,2016-2017,19900701-0113,140.0,I-1617,140.0
1146,2.0,2016-2017,19570826-0012,280.0,I-1618,286.0
1146,2.0,2016-2017,19780602-0035,100.0,I-1618,84.0
1146,2.0,2016-2017,19900128-0095,140.0,I-1618,128.0
1104,1.0,2016-2017,19561222-0030,240.0,I-1619,257.0
1104,1.0,2016-2017,19780317-0052,120.0,I-1619,107.0
1191,4.0,2016-2017,19570828-0008,280.0,I-1620,262.0
1191,4.0,2016-2017,19761009-0055,100.0,I-1620,83.0
1191,4.0,2016-2017,19910820-0078,140.0,I-1620,149.0
1190,1.0,2016-2017,19610620-0006,280.0,I-1621,281.0
1190,1.0,2016-2017,19780815-0047,100.0,I-1621,81.0
1153,4.0,2016-2017,19690408-0009,260.0,I-1622,248.0
1153,4.0,2016-2017,19751018-0039,120.0,I-1622,128.0
1144,3.0,2016-2017,19660630-0020,280.0,I-1623,285.0
1144,3.0,2016-2017,19770713-0042,120.0,I-1623,104.0
1064,2.0,2016-2017,19570828-0008,280.0,I-1624,294.0
1064,2.0,2016-2017,19771013-0040,120.0,I-1624,107.0
1199,4.0,2017-2018,19590129-0004,240.0,I-1625,225.0
1199,4.0,2017-2018,19780602-0035,140.0,I-1625,148.0
1277,2.0,2017-2018,19640220-0029,260.0,I-1626,248.0
1277,2.0,2017-2018,19780317-0052,120.0,I-1626,139.0
1277,2.0,2017-2018,19921218-0101,120.0,I-1626,133.0
1152,3.0,2017-2018,19611219-0014,280.0,I-1627,295.0
1152,3.0,2017-2018,19760524-0046,140.0,I-1627,139.0
1152,3.0,2017-2018,19900801-0130,100.0,I-1627,103.0
1290,3.0,2017-2018,19560612-0010,280.0,I-1628,284.0
1290,3.0,2017-2018,19790618-0048,100.0,I-1628,93.0
1290,3.0,2017-2018,19930829-0082,140.0,I-1628,151.0
1209,3.0,2017-2018,19570828-0008,240.0,I-1629,242.0
1209,3.0,2017-2018,19781217-0053,140.0,I-1629,147.0
1209,3.0,2017-2018,19900902-0090,140.0,I-1629,143.0
1108,4.0,2017-2018,19600814-0002,240.0,I-1630,259.0
1108,4.0,2017-2018,19750705-0033,100.0,I-1630,94.0
1059,4.0,2017-2018,19580515-0017,240.0,I-1631,241.0
1059,4.0,2017-2018,19750722-0060,140.0,I-1631,157.0
1059,4.0,2017-2018,19900119-0104,100.0,I-1631,93.0
1276,2.0,2018-2019,19690917-0022,240.0,I-1632,228.0
1276,2.0,2018-2019,19781217-0053,120.0,I-1632,120.0
1276,2.0,2018-2019,19910403-0103,100.0,I-1632,94.0
1205,1.0,2018-2019,19580515-0017,280.0,I-1633,264.0
1205,1.0,2018-2019,19781217-0053,100.0,I-1633,108.0
1205,1.0,2018-2019,19910206-0081,100.0,I-1633,85.0
1238,2.0,2018-2019,19610623-0005,240.0,I-1634,251.0
1238,2.0,2018-2019,19781125-0031,120.0,I-1634,103.0
1159,1.0,2018-2019,19600814-0002,240.0,I-1635,226.0
1159,1.0,2018-2019,19750331-0036,100.0,I-1635,116.0
1159,1.0,2018-2019,19901108-0087,100.0,I-1635,83.0
1097,3.0,2018-2019,19590129-0004,240.0,I-1636,245.0
1097,3.0,2018-2019,19761024-0034,140.0,I-1636,151.0
1269,2.0,2018-2019,19590129-0004,280.0,I-1637,273.0
1269,2.0,2018-2019,19780602-0035,120.0,I-1637,128.0
1244,4.0,2018-2019,19580218-0007,260.0,I-1638,253.0
1244,4.0,2018-2019,19780317-0052,120.0,I-1638,133.0
1244,4.0,2018-2019,19921002-0129,140.0,I-1638,143.0
1221,3.0,2018-2019,19560705-0025,240.0,I-1639,246.0
1221,3.0,2018-2019,19790702-0038,100.0,I-1639,104.0
1221,3.0,2018-2019,19900211-0140,140.0,I-1639,133.0
1149,2.0,2018-2019,19630126-0001,240.0,I-1640,242.0
1149,2.0,2018-2019,19750906-0032,100.0,I-1640,82.0
1149,2.0,2018-2019,19920226-0075,120.0,I-1640,129.0
1031,4.0,2018-2019,19580515-0017,280.0,I-1641,281.0
1031,4.0,2018-2019,19780815-0047,100.0,I-1641,103.0
1031,4.0,2018-2019,19910820-0078,100.0,I-1641,114.0
1150,1.0,2019-2020,19560812-0016,280.0,I-1642,263.0
1150,1.0,2019-2020,19750417-0051,100.0,I-1642,116.0
1150,1.0,2019-2020,19921201-0094,140.0,I-1642,159.0
1054,3.0,2019-2020,19570828-0008,240.0,I-1643,232.0
1054,3.0,2019-2020,19760524-0046,140.0,I-1643,142.0
1054,3.0,2019-2020,19910817-0092,100.0,I-1643,81.0
1043,1.0,2019-2020,19620831-0024,260.0,I-1644,246.0
1043,1.0,2019-2020,19770713-0042,140.0,I-1644,145.0
1043,1.0,2019-2020,19900124-0064,120.0,I-1644,105.0
1024,4.0,2019-2020,19580515-0017,280.0,I-1645,284.0
1024,4.0,2019-2020,19790708-0041,100.0,I-1645,107.0
1269,2.0,2019-2020,19561222-0030,240.0,I-1646,246.0
1269,2.0,2019-2020,19780424-0057,120.0,I-1646,130.0
1217,1.0,2019-2020,19580218-0007,260.0,I-1647,280.0
1217,1.0,2019-2020,19751018-0039,140.0,I-1647,137.0
1217,1.0,2019-2020,19910403-0103,120.0,I-1647,138.0
1197,3.0,2019-2020,19630126-0001,260.0,I-1648,252.0
1197,3.0,2019-2020,19780815-0047,100.0,I-1648,104.0
1126,2.0,2019-2020,19660630-0020,240.0,I-1649,255.0
1126,2.0,2019-2020,19761009-0055,140.0,I-1649,122.0
1126,2.0,2019-2020,19900616-0124,120.0,I-1649,122.0
1086,2.0,2019-2020,19620522-0023,260.0,I-1650,266.0
1086,2.0,2019-2020,19751018-0039,140.0,I-1650,124.0
1116,2.0,2020-2021,19560705-0025,240.0,I-1651,240.0
1116,2.0,2020-2021,19750122-0056,140.0,I-1651,152.0
1116,2.0,2020-2021,19900128-0095,100.0,I-1651,99.0
1255,2.0,2020-2021,19570615-0011,260.0,I-1652,280.0
1255,2.0,2020-2021,19790702-0038,120.0,I-1652,106.0
1255,2.0,2020-2021,19921201-0094,140.0,I-1652,132.0
1239,4.0,2020-2021,19610623-0005,280.0,I-1653,274.0
1239,4.0,2020-2021,19750906-0032,120.0,I-1653,127.0
1080,2.0,2020-2021,19560812-0016,260.0,I-1654,272.0
1080,2.0,2020-2021,19750705-0033,100.0,I-1654,93.0
1051,1.0,2020-2021,19610918-0027,240.0,I-1655,225.0
1051,1.0,2020-2021,19760524-0046,100.0,I-1655,102.0
1051,1.0,2020-2021,19920602-0073,100.0,I-1655,101.0
1238,2.0,2020-2021,19570826-0012,260.0,I-1656,276.0
1238,2.0,2020-2021,19780815-0047,120.0,I-1656,110.0
1238,2.0,2020-2021,19921123-0108,100.0,I-1656,112.0
1188,4.0,2020-2021,19560705-0025,260.0,I-1657,251.0
1188,4.0,2020-2021,19750102-0059,100.0,I-1657,94.0
1179,1.0,2020-2021,19600814-0002,280.0,I-1658,280.0
1179,1.0,2020-2021,19780602-0035,100.0,I-1658,113.0
1079,4.0,2020-2021,19560705-0025,260.0,I-1659,272.0
1079,4.0,2020-2021,19780317-0052,120.0,I-1659,128.0
1079,4.0,2020-2021,19910403-0103,140.0,I-1659,142.0
1156,3.0,2021-2022,19600905-0003,240.0,I-1660,224.0
1156,3.0,2021-2022,19781130-0054,120.0,I-1660,121.0
1156,3.0,2021-2022,19931118-0062,100.0,I-1660,115.0
1103,4.0,2021-2022,19680712-0028,260.0,I-1661,247.0
1103,4.0,2021-2022,19750512-0043,120.0,I-1661,129.0
1103,4.0,2021-2022,19930512-0117,100.0,I-1661,92.0
1257,1.0,2021-2022,19601021-0018,280.0,I-1662,272.0
1257,1.0,2021-2022,19750220-0037,120.0,I-1662,134.0
1257,1.0,2021-2022,19930709-0100,140.0,I-1662,144.0
1203,2.0,2021-2022,19580515-0017,280.0,I-1663,264.0
1203,2.0,2021-2022,19761024-0034,140.0,I-1663,143.0
1203,2.0,2021-2022,19920122-0065,100.0,I-1663,119.0
1044,4.0,2021-2022,19640414-0013,240.0,I-1664,260.0
1044,4.0,2021-2022,19780317-0052,120.0,I-1664,113.0
1285,3.0,2021-2022,19570826-0012,280.0,I-1665,283.0
1285,3.0,2021-2022,19761024-0034,120.0,I-1665,137.0
1276,4.0,2021-2022,19600529-0021,240.0,I-1666,243.0
1276,4.0,2021-2022,19780815-0047,120.0,I-1666,123.0
1276,4.0,2021-2022,19930616-0127,100.0,I-1666,107.0
1187,4.0,2021-2022,19660630-0020,240.0,I-1667,235.0
1187,4.0,2021-2022,19760108-0050,120.0,I-1667,127.0
1187,4.0,2021-2022,19921201-0094,120.0,I-1667,117.0
1163,3.0,2021-2022,19620424-0026,240.0,I-1668,229.0
1163,3.0,2021-2022,19780317-0052,120.0,I-1668,137.0
1163,3.0,2021-2022,19900211-0140,100.0,I-1668,94.0
1156,4.0,2022-2023,19620424-0026,260.0,I-1669,247.0
1156,4.0,2022-2023,19770713-0042,140.0,I-1669,158.0
1156,4.0,2022-2023,19930302-0135,120.0,I-1669,118.0
1136,3.0,2022-2023,19620831-0024,280.0,I-1670,298.0
1136,3.0,2022-2023,19760108-0050,100.0,I-1670,114.0
1244,3.0,2022-2023,19560612-0010,280.0,I-1671,300.0
1244,3.0,2022-2023,19750722-0060,140.0,I-1671,130.0
1244,3.0,2022-2023,19900902-0090,100.0,I-1671,109.0
1172,3.0,2022-2023,19620831-0024,280.0,I-1672,281.0
1172,3.0,2022-2023,19751018-0039,120.0,I-1672,104.0
1172,3.0,2022-2023,19900701-0113,100.0,I-1672,109.0
1165,2.0,2022-2023,19640414-0013,240.0,I-1673,236.0
1165,2.0,2022-2023,19780317-0052,120.0,I-1673,106.0
1165,2.0,2022-2023,19920505-0115,100.0,I-1673,113.0
1067,1.0,2022-2023,19650303-0019,260.0,I-1674,259.0
1067,1.0,2022-2023,19771013-0040,120.0,I-1674,119.0
1249,3.0,2022-2023,19680712-0028,280.0,I-1675,275.0
1249,3.0,2022-2023,19780815-0047,100.0,I-1675,99.0
1249,3.0,2022-2023,19920826-0088,100.0,I-1675,85.0
1190,2.0,2022-2023,19690513-0015,240.0,I-1676,243.0
1190,2.0,2022-2023,19750705-0033,140.0,I-1676,146.0
1190,2.0,2022-2023,19931226-0118,100.0,I-1676,115.0
1075,1.0,2022-2023,19561222-0030,280.0,I-1677,266.0
1075,1.0,2022-2023,19751018-0039,100.0,I-1677,107.0
1063,4.0,2022-2023,19600529-0021,280.0,I-1678,273.0
1063,4.0,2022-2023,19761020-0044,140.0,I-1678,143.0
1063,4.0,2022-2023,19901029-0071,140.0,I-1678,136.0
1050,4.0,2022-2023,19570828-0008,240.0,I-1679,230.0
1050,4.0,2022-2023,19770224-0058,100.0,I-1679,101.0
1007,4.0,2022-2023,19610918-0027,280.0,I-1680,296.0
1007,4.0,2022-2023,19781217-0053,140.0,I-1680,144.0
1193,4.0,2023-2024,19640414-0013,260.0,I-1681,267.0
1193,4.0,2023-2024,19750705-0033,100.0,I-1681,87.0
1170,3.0,2023-2024,19640220-0029,240.0,I-1682,250.0
1170,3.0,2023-2024,19750705-0033,100.0,I-1682,93.0
1170,3.0,2023-2024,19930414-0106,140.0,I-1682,135.0
1232,4.0,2023-2024,19660630-0020,260.0,I-1683,278.0
1232,4.0,2023-2024,19750102-0059,140.0,I-1683,158.0
1145,1.0,2023-2024,19590129-0004,240.0,I-1684,233.0
1145,1.0,2023-2024,19790426-0049,120.0,I-1684,101.0
1074,3.0,2023-2024,19600814-0002,240.0,I-1685,225.0
1074,3.0,2023-2024,19781217-0053,100.0,I-1685,112.0
1074,3.0,2023-2024,19901011-0119,120.0,I-1685,108.0
1016,2.0,2023-2024,19561222-0030,280.0,I-1686,282.0
1016,2.0,2023-2024,19781125-0031,140.0,I-1686,134.0
1244,1.0,2023-2024,19610918-0027,240.0,I-1687,237.0
1244,1.0,2023-2024,19760108-0050,100.0,I-1687,99.0
1105,4.0,2023-2024,19570826-0012,260.0,I-1688,244.0
1105,4.0,2023-2024,19770224-0058,120.0,I-1688,104.0
1105,4.0,2023-2024,19901219-0125,100.0,I-1688,113.0
1094,4.0,2023-2024,19600814-0002,240.0,I-1689,247.0
1094,4.0,2023-2024,19750906-0032,120.0,I-1689,103.0
1094,4.0,2023-2024,19930829-0082,120.0,I-1689,132.0
1087,4.0,2023-2024,19690917-0022,260.0,I-1690,248.0
1087,4.0,2023-2024,19760108-0050,140.0,I-1690,142.0
1004,2.0,2023-2024,19690917-0022,240.0,I-1691,239.0
1004,2.0,2023-2024,19750722-0060,140.0,I-1691,127.0
1004,2.0,2023-2024,19910822-0122,100.0,I-1691,85.0
1117,3.0,2013-2014,19690917-0022,240.0,I-1692,258.0
1117,3.0,2013-2014,19790618-0048,140.0,I-1692,141.0
1117,3.0,2013-2014,19900511-0134,140.0,I-1692,147.0
1163,3.0,2013-2014,19610620-0006,260.0,I-1693,247.0
1163,3.0,2013-2014,19750512-0043,100.0,I-1693,99.0
1128,1.0,2013-2014,19600814-0002,280.0,I-1694,294.0
1128,1.0,2013-2014,19750722-0060,120.0,I-1694,120.0
1251,2.0,2013-2014,19601021-0018,280.0,I-1695,299.0
1251,2.0,2013-2014,19790717-0045,140.0,I-1695,147.0
1251,2.0,2013-2014,19900818-0116,140.0,I-1695,153.0
1242,4.0,2013-2014,19610623-0005,280.0,I-1696,286.0
1242,4.0,2013-2014,19770224-0058,120.0,I-1696,113.0
1182,2.0,2013-2014,19570826-0012,280.0,I-1697,263.0
1182,2.0,2013-2014,19780317-0052,100.0,I-1697,117.0
1182,2.0,2013-2014,19900317-0083,140.0,I-1697,138.0
1029,4.0,2013-2014,19601021-0018,260.0,I-1698,249.0
1029,4.0,2013-2014,19750705-0033,140.0,I-1698,153.0
1017,1.0,2013-2014,19630126-0001,240.0,I-1699,226.0
1017,1.0,2013-2014,19750122-0056,140.0,I-1699,155.0
1226,4.0,2014-2015,19610918-0027,280.0,I-1700,276.0
1226,4.0,2014-2015,19761009-0055,120.0,I-1700,121.0
1226,4.0,2014-2015,19900211-0140,140.0,I-1700,131.0
1219,4.0,2014-2015,19601021-0018,260.0,I-1701,276.0
1219,4.0,2014-2015,19771013-0040,140.0,I-1701,156.0
1219,4.0,2014-2015,19910206-0081,100.0,I-1701,94.0
1295,2.0,2014-2015,19590129-0004,260.0,I-1702,264.0
1295,2.0,2014-2015,19761024-0034,100.0,I-1702,85.0
1295,2.0,2014-2015,19921002-0129,140.0,I-1702,153.0
1052,1.0,2014-2015,19590129-0004,240.0,I-1703,232.0
1052,1.0,2014-2015,19751018-0039,120.0,I-1703,122.0
1052,1.0,2014-2015,19910404-0102,100.0,I-1703,110.0
1007,1.0,2014-2015,19600529-0021,260.0,I-1704,265.0
1007,1.0,2014-2015,19780317-0052,100.0,I-1704,104.0
1256,3.0,2014-2015,19640220-0029,240.0,I-1705,240.0
1256,3.0,2014-2015,19771013-0040,120.0,I-1705,105.0
1256,3.0,2014-2015,19900211-0140,140.0,I-1705,152.0
1167,1.0,2014-2015,19610623-0005,240.0,I-1706,245.0
1167,1.0,2014-2015,19780317-0052,100.0,I-1706,105.0
1167,1.0,2014-2015,19921127-0120,120.0,I-1706,102.0
1065,2.0,2014-2015,19570828-0008,240.0,I-1707,239.0
1065,2.0,2014-2015,19781217-0053,100.0,I-1707,84.0
1049,2.0,2014-2015,19620831-0024,240.0,I-1708,224.0
1049,2.0,2014-2015,19751018-0039,100.0,I-1708,112.0
1268,4.0,2015-2016,19560812-0016,280.0,I-1709,271.0
1268,4.0,2015-2016,19790702-0038,120.0,I-1709,102.0
1259,2.0,2015-2016,19570615-0011,260.0,I-1710,279.0
1259,2.0,2015-2016,19790426-0049,120.0,I-1710,136.0
1259,2.0,2015-2016,19930906-0110,120.0,I-1710,127.0
1053,3.0,2015-2016,19570615-0011,240.0,I-1711,253.0
1053,3.0,2015-2016,19750906-0032,120.0,I-1711,131.0
1053,3.0,2015-2016,19900801-0130,140.0,I-1711,144.0
1035,3.0,2015-2016,19690917-0022,260.0,I-1712,269.0
1035,3.0,2015-2016,19750331-0036,120.0,I-1712,133.0
1284,2.0,2015-2016,19650303-0019,280.0,I-1713,289.0
1284,2.0,2015-2016,19780424-0057,100.0,I-1713,113.0
1271,3.0,2015-2016,19680712-0028,280.0,I-1714,292.0
1271,3.0,2015-2016,19760108-0050,100.0,I-1714,91.0
1271,3.0,2015-2016,19901219-0125,100.0,I-1714,116.0
1206,1.0,2015-2016,19580218-0007,240.0,I-1715,232.0
1206,1.0,2015-2016,19780602-0035,120.0,I-1715,101.0
1206,1.0,2015-2016,19931118-0062,100.0,I-1715,90.0
1170,4.0,2015-2016,19610623-0005,280.0,I-1716,282.0
1170,4.0,2015-2016,19760524-0046,100.0,I-1716,111.0
1121,1.0,2016-2017,19561222-0030,280.0,I-1717,300.0
1121,1.0,2016-2017,19790618-0048,100.0,I-1717,81.0
1121,1.0,2016-2017,19910820-0078,120.0,I-1717,124.0
1250,2.0,2016-2017,19690513-0015,260.0,I-1718,266.0
1250,2.0,2016-2017,19750705-0033,140.0,I-1718,155.0
1250,2.0,2016-2017,19910122-0077,140.0,I-1718,122.0
1236,1.0,2016-2017,19590129-0004,260.0,I-1719,259.0
1236,1.0,2016-2017,19761024-0034,120.0,I-1719,134.0
1219,2.0,2016-2017,19690408-0009,240.0,I-1720,252.0
1219,2.0,2016-2017,19750102-0059,120.0,I-1720,129.0
1219,2.0,2016-2017,19931212-0079,120.0,I-1720,101.0
1200,3.0,2016-2017,19610623-0005,260.0,I-1721,241.0
1200,3.0,2016-2017,19750705-0033,100.0,I-1721,105.0
1153,2.0,2016-2017,19660630-0020,280.0,I-1722,295.0
1153,2.0,2016-2017,19750705-0033,120.0,I-1722,115.0
1153,2.0,2016-2017,19900307-0105,120.0,I-1722,110.0
1135,3.0,2016-2017,19570828-0008,260.0,I-1723,258.0
1135,3.0,2016-2017,19750417-0051,100.0,I-1723,116.0
1126,4.0,2016-2017,19600529-0021,260.0,I-1724,241.0
1126,4.0,2016-2017,19780317-0052,120.0,I-1724,108.0
1058,2.0,2016-2017,19630126-0001,280.0,I-1725,269.0
1058,2.0,2016-2017,19760108-0050,140.0,I-1725,149.0
1058,2.0,2016-2017,19920316-0107,120.0,I-1725,125.0
1272,4.0,2017-2018,19610918-0027,280.0,I-1726,283.0
1272,4.0,2017-2018,19750417-0051,100.0,I-1726,85.0
1272,4.0,2017-2018,19900430-0112,140.0,I-1726,150.0
1010,3.0,2017-2018,19580515-0017,260.0,I-1727,279.0
1010,3.0,2017-2018,19790702-0038,140.0,I-1727,128.0
1264,4.0,2017-2018,19690513-0015,260.0,I-1728,278.0
1264,4.0,2017-2018,19760524-0046,120.0,I-1728,137.0
1264,4.0,2017-2018,19901026-0111,140.0,I-1728,120.0
1118,4.0,2017-2018,19601021-0018,240.0,I-1729,254.0
1118,4.0,2017-2018,19780815-0047,100.0,I-1729,84.0
1118,4.0,2017-2018,19910206-0081,120.0,I-1729,114.0
1106,4.0,2017-2018,19610620-0006,240.0,I-1730,260.0
1106,4.0,2017-2018,19771013-0040,120.0,I-1730,111.0
1072,3.0,2017-2018,19620831-0024,260.0,I-1731,268.0
1072,3.0,2017-2018,19750102-0059,140.0,I-1731,149.0
1267,1.0,2017-2018,19580218-0007,240.0,I-1732,226.0
1267,1.0,2017-2018,19790708-0041,140.0,I-1732,160.0
1139,2.0,2017-2018,19600814-0002,280.0,I-1733,278.0
1139,2.0,2017-2018,19780815-0047,120.0,I-1733,134.0
1139,2.0,2017-2018,19901002-0085,120.0,I-1733,111.0
1138,3.0,2017-2018,19560612-0010,260.0,I-1734,255.0
1138,3.0,2017-2018,19750102-0059,120.0,I-1734,123.0
1138,3.0,2017-2018,19910404-0102,100.0,I-1734,113.0
1029,3.0,2017-2018,19610623-0005,280.0,I-1735,280.0
1029,3.0,2017-2018,19771013-0040,140.0,I-1735,120.0
1029,3.0,2017-2018,19921002-0129,140.0,I-1735,149.0
1150,4.0,2018-2019,19590129-0004,280.0,I-1736,282.0
1150,4.0,2018-2019,19780815-0047,100.0,I-1736,113.0
1292,1.0,2018-2019,19580218-0007,260.0,I-1737,249.0
1292,1.0,2018-2019,19750722-0060,140.0,I-1737,147.0
1191,2.0,2018-2019,19570828-0008,240.0,I-1738,246.0
1191,2.0,2018-2019,19761020-0044,120.0,I-1738,109.0
1051,1.0,2018-2019,19610623-0005,260.0,I-1739,262.0
1051,1.0,2018-2019,19770713-0042,120.0,I-1739,119.0
1264,3.0,2018-2019,19640220-0029,240.0,I-1740,232.0
1264,3.0,2018-2019,19790426-0049,140.0,I-1740,145.0
1264,3.0,2018-2019,19901108-0087,100.0,I-1740,87.0
1237,1.0,2018-2019,19690917-0022,260.0,I-1741,255.0
1237,1.0,2018-2019,19750705-0033,120.0,I-1741,113.0
1237,1.0,2018-2019,19900128-0095,100.0,I-1741,80.0
1164,2.0,2018-2019,19570615-0011,240.0,I-1742,259.0
1164,2.0,2018-2019,19770713-0042,100.0,I-1742,114.0
1164,2.0,2018-2019,19930512-0117,140.0,I-1742,126.0
1112,1.0,2018-2019,19690408-0009,260.0,I-1743,276.0
1112,1.0,2018-2019,19781217-0053,120.0,I-1743,111.0
1105,1.0,2018-2019,19570828-0008,280.0,I-1744,268.0
1105,1.0,2018-2019,19781130-0054,100.0,I-1744,112.0
1022,3.0,2018-2019,19560812-0016,240.0,I-1745,229.0
1022,3.0,2018-2019,19790708-0041,100.0,I-1745,87.0
1296,2.0,2019-2020,19620424-0026,240.0,I-1746,249.0
1296,2.0,2019-2020,19781217-0053,100.0,I-1746,106.0
1194,2.0,2019-2020,19650303-0019,280.0,I-1747,290.0
1194,2.0,2019-2020,19790708-0041,100.0,I-1747,112.0
1194,2.0,2019-2020,19900701-0138,100.0,I-1747,96.0
1247,4.0,2019-2020,19570615-0011,240.0,I-1748,232.0
1247,4.0,2019-2020,19761024-0034,100.0,I-1748,83.0
1247,4.0,2019-2020,19931118-0062,140.0,I-1748,160.0
1248,3.0,2019-2020,19630126-0001,260.0,I-1749,273.0
